"base","pattern","assettype","assetcount","assetsize","totalpointcount","hasCRS","minx","miny","maxx","maxy","crs","assignedCRS"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Hoonah\lidar\point_cloud\unclassified\Strips","\.las","points",161,89209251607,3186041532,FALSE,2241196.89,2233092.15,2342644.78,2266146.42,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + NAVD88 height"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101004,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",26931]],
    VERTCRS[""NAVD88 height"",
        VDATUM[""North American Vertical Datum 1988""],
        CS[vertical,1],
            AXIS[""gravity-related height"",up,
                LENGTHUNIT[""metre"",1]],
        ID[""EPSG"",5703]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Hoonah\lidar\point_cloud\unclassified\Tiles","\.las","points",158,54106635554,1932376732,FALSE,2243098.53,2235963.86,2338220.81,2263848.32,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + unknown"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101004,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",26931]],
    VERTCRS[""VertCS_North_American_Vertical_Datum_1988"",
        VDATUM[""unknown""],
        CS[vertical,1],
            AXIS[""up"",up,
                LENGTHUNIT[""foot"",0.3048,
                    ID[""EPSG"",9002]]]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\KAKE_ACCESS_LIDAR\01_LAS_Data","\.las","points",99,57754477409,2062656446,FALSE,2639112.37,1473443.38,2845566.34,1879217.15,"","COMPOUNDCRS[""NAD_1983_StatePlane_Alaska_1_FIPS_5001_Feet|projection: Hotine_Oblique_Mercator_Azimuth_Natural_Origin + unknown"",
    ENGCRS[""NAD_1983_StatePlane_Alaska_1_FIPS_5001_Feet|projection: Hotine_Oblique_Mercator_Azimuth_Natural_Origin"",
        EDATUM[""Unknown engineering datum""],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""metre"",1,
                    ID[""EPSG"",9001]]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""metre"",1,
                    ID[""EPSG"",9001]]]],
    VERTCRS[""NAVD88 height (ftUS)"",
        VDATUM[""North American Vertical Datum 1988""],
        CS[vertical,1],
            AXIS[""up"",up,
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",6360]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Revilla\lidar\point_cloud\classified\classified_tiles","\.las","points",81,33315574431,1189840350,FALSE,3135556.39,1437352.17,3157499.99,1506599.02,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + unknown"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101004,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",26931]],
    VERTCRS[""VertCS_North_American_Vertical_Datum_1988"",
        VDATUM[""unknown""],
        CS[vertical,1],
            AXIS[""up"",up,
                LENGTHUNIT[""foot"",0.3048,
                    ID[""EPSG"",9002]]]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Shelter Cove\Deliverables_4-2009\LAS","\.las","points",331,14072456904,502575736,FALSE,3094755.56,1317679.55,3170025.84,1366456.31,"","COMPOUNDCRS[""NAD83 + NAVD88 height"",
    GEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        CS[ellipsoidal,2],
            AXIS[""geodetic latitude (Lat)"",north,
                ORDER[1],
                ANGLEUNIT[""degree"",0.0174532925199433]],
            AXIS[""geodetic longitude (Lon)"",east,
                ORDER[2],
                ANGLEUNIT[""degree"",0.0174532925199433]]],
    VERTCRS[""NAVD88 height"",
        VDATUM[""North American Vertical Datum 1988""],
        CS[vertical,1],
            AXIS[""gravity-related height"",up,
                LENGTHUNIT[""metre"",1]]],
    ID[""EPSG"",5498]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Vallenar_Bay\point_cloud_data","\.laz","points",32,1080704151,208234661,FALSE,3063950.14,1275956.24,3089434.96,1311203.77,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + NAVD88 height"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219,
                    ID[""9003"",""EPSG""]]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219,
                    ID[""9003"",""EPSG""]]]],
    VERTCRS[""NAVD88 height"",
        VDATUM[""North American Vertical Datum 1988""],
        CS[vertical,1],
            AXIS[""gravity-related height"",up,
                LENGTHUNIT[""metre"",1]],
        ID[""EPSG"",5703]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Wrangell\lidar\point_cloud\classified\classified_tiles","\.las","points",33,8134640131,290522203,FALSE,2959408.54,1602123.95,2983817.75,1612442.86,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + NAVD88 height"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101004,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",26931]],
    VERTCRS[""NAVD88 height"",
        VDATUM[""North American Vertical Datum 1988""],
        CS[vertical,1],
            AXIS[""gravity-related height"",up,
                LENGTHUNIT[""metre"",1]],
        ID[""EPSG"",5703]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Wrangell\lidar\point_cloud\unclassified\Strips","\.las","points",26,18934269902,676223406,FALSE,2953554.46,1596453.02,2988190.64,1613896.25,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + NAVD88 height"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101004,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",26931]],
    VERTCRS[""NAVD88 height"",
        VDATUM[""North American Vertical Datum 1988""],
        CS[vertical,1],
            AXIS[""gravity-related height"",up,
                LENGTHUNIT[""metre"",1]],
        ID[""EPSG"",5703]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Wrangell\lidar\point_cloud\unclassified\Tiles","\.las","points",33,8134640131,290522203,FALSE,2959408.54,1602123.95,2983817.75,1612442.86,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + NAVD88 height"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101004,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",26931]],
    VERTCRS[""NAVD88 height"",
        VDATUM[""North American Vertical Datum 1988""],
        CS[vertical,1],
            AXIS[""gravity-related height"",up,
                LENGTHUNIT[""metre"",1]],
        ID[""EPSG"",5703]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2012Juneau_USGS_NOAA\PointCloudTiles\LAS","\.las","points",243,61396198957,2192717269,FALSE,-134.8499587,58.2133515,-134.2630574,58.5494605,"","COMPOUNDCRS[""NAD83 + NAVD88 height"",
    GEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        CS[ellipsoidal,2],
            AXIS[""geodetic latitude (Lat)"",north,
                ORDER[1],
                ANGLEUNIT[""degree"",0.0174532925199433]],
            AXIS[""geodetic longitude (Lon)"",east,
                ORDER[2],
                ANGLEUNIT[""degree"",0.0174532925199433]]],
    VERTCRS[""NAVD88 height"",
        VDATUM[""North American Vertical Datum 1988""],
        CS[vertical,1],
            AXIS[""gravity-related height"",up,
                LENGTHUNIT[""metre"",1]]],
    ID[""EPSG"",5498]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2012Juneau_USGS_NOAA\PointCloudTiles\LAZ","\.laz","points",243,9226845856,2192717269,FALSE,-134.8499587,58.2133515,-134.2630574,58.5494605,"","COMPOUNDCRS[""NAD83 + NAVD88 height"",
    GEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        CS[ellipsoidal,2],
            AXIS[""geodetic latitude (Lat)"",north,
                ORDER[1],
                ANGLEUNIT[""degree"",0.0174532925199433]],
            AXIS[""geodetic longitude (Lon)"",east,
                ORDER[2],
                ANGLEUNIT[""degree"",0.0174532925199433]]],
    VERTCRS[""NAVD88 height"",
        VDATUM[""North American Vertical Datum 1988""],
        CS[vertical,1],
            AXIS[""gravity-related height"",up,
                LENGTHUNIT[""metre"",1]]],
    ID[""EPSG"",5498]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2014Ketchikan_FEMA\02130C_Terrain\Source\Classified_Point_Cloud_Data","\.las","points",106,19933808734,711920495,FALSE,3056125.84,1269577.58,3144466.15,1350279.8,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + NAVD88 height"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219,
                    ID[""9003"",""EPSG""]]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219,
                    ID[""9003"",""EPSG""]]]],
    VERTCRS[""NAVD88 height"",
        VDATUM[""North American Vertical Datum 1988""],
        CS[vertical,1],
            AXIS[""gravity-related height"",up,
                LENGTHUNIT[""metre"",1]],
        ID[""EPSG"",5703]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2014Ketchikan_FEMA\02130C_Terrain\Source\Raw_Point_Cloud_Data","\.las","points",64,33703266128,1203687324,FALSE,3053861.4,1266127.69,3147606.07,1353251.74,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + NAVD88 height"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219,
                    ID[""9003"",""EPSG""]]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219,
                    ID[""9003"",""EPSG""]]]],
    VERTCRS[""NAVD88 height"",
        VDATUM[""North American Vertical Datum 1988""],
        CS[vertical,1],
            AXIS[""gravity-related height"",up,
                LENGTHUNIT[""metre"",1]],
        ID[""EPSG"",5703]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2014Sitka_FEMA\57135A2\POINTS\ALL_POINTS","\.las","points",27,4755816835,169850284,FALSE,2353907.6,1899496.92,2376588.72,1915558.7,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + NAVD88 height"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219,
                    ID[""9003"",""EPSG""]]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219,
                    ID[""9003"",""EPSG""]]]],
    VERTCRS[""NAVD88 height"",
        VDATUM[""North American Vertical Datum 1988""],
        CS[vertical,1],
            AXIS[""gravity-related height"",up,
                LENGTHUNIT[""metre"",1]],
        ID[""EPSG"",5703]]]"
